note_id,student_id,term_id,intervention_type,note_date
15179,1574,4,financial_aid_check,2025-04-16
15180,1576,4,advising_meeting,2025-07-15
15181,1577,4,financial_aid_check,2023-11-30
15182,1582,4,call,2024-06-06
15183,1582,4,counseling,2024-02-05
15184,1582,4,advising_meeting,2024-12-18
15185,1584,4,tutoring,2025-03-07
15186,1584,4,advising_meeting,2024-11-03
15187,1591,4,email,2025-06-30
15188,1591,4,financial_aid_check,2024-04-28
15189,1591,4,advising_meeting,2024-01-22
15190,1592,4,tutoring,2024-06-12
15191,1592,4,counseling,2024-07-02
15192,1593,4,counseling,2025-02-25
15193,1593,4,financial_aid_check,2025-03-27
15194,1594,4,email,2024-09-17
15195,1594,4,financial_aid_check,2024-06-14
15196,1594,4,counseling,2025-02-10
15197,1595,4,call,2025-09-07
15198,1595,4,advising_meeting,2024-01-05
15199,1598,4,counseling,2025-04-13
15200,1598,4,tutoring,2024-07-04
15201,1599,4,tutoring,2024-10-31
15202,1599,4,financial_aid_check,2025-01-06
15203,1600,4,email,2025-03-15
15204,1600,4,tutoring,2025-05-19
15205,1607,4,email,2025-01-30
15206,1607,4,email,2024-12-13
15207,1609,4,call,2025-07-14
15208,1610,4,call,2024-07-20
15209,1610,4,email,2025-02-28
15210,1610,4,financial_aid_check,2025-03-17
15211,1616,4,financial_aid_check,2024-12-09
15212,1616,4,financial_aid_check,2025-05-10
15213,1618,4,financial_aid_check,2025-09-03
15214,1618,4,tutoring,2024-09-26
15215,1618,4,tutoring,2025-03-20
15216,1619,4,tutoring,2025-03-28
15217,1621,4,advising_meeting,2024-07-01
15218,1621,4,counseling,2025-04-04
15219,1621,4,financial_aid_check,2024-03-04
15220,1623,4,call,2024-05-27
15221,1627,4,email,2024-11-05
15222,1627,4,call,2025-01-04
15223,1629,4,financial_aid_check,2024-11-06
15224,1629,4,call,2023-12-04
15225,1630,4,email,2025-05-29
15226,1630,4,call,2025-10-01
15227,1631,4,email,2025-10-10
15228,1631,4,advising_meeting,2023-11-06
15229,1632,4,advising_meeting,2023-11-17
15230,1632,4,email,2024-03-21
15231,1632,4,advising_meeting,2025-04-22
15232,1634,4,call,2024-12-12
15233,1634,4,call,2024-10-09
15234,1634,4,advising_meeting,2024-10-24
15235,1637,4,counseling,2025-07-13
15236,1637,4,email,2025-01-07
15237,1639,4,tutoring,2024-09-15
15238,1641,4,advising_meeting,2024-06-07
15239,1641,4,email,2025-05-02
15240,1641,4,tutoring,2024-06-20
15241,1644,4,advising_meeting,2025-03-30
15242,1644,4,email,2024-12-06
15243,1645,4,financial_aid_check,2024-07-08
15244,1645,4,tutoring,2025-05-11
15245,1645,4,counseling,2024-05-06
15246,1646,4,financial_aid_check,2024-10-12
15247,1646,4,tutoring,2024-02-26
15248,1649,4,tutoring,2024-01-31
15249,1650,4,counseling,2025-06-12
15250,1650,4,financial_aid_check,2025-10-20
15251,1654,4,tutoring,2025-05-24
15252,1655,4,email,2023-12-02
15253,1658,4,financial_aid_check,2025-06-30
15254,1659,4,tutoring,2025-01-21
15255,1659,4,counseling,2025-08-10
15256,1659,4,counseling,2025-09-15
15257,1661,4,financial_aid_check,2023-11-13
15258,1662,4,counseling,2025-06-11
15259,1662,4,financial_aid_check,2024-03-17
15260,1664,4,email,2024-02-28
15261,1664,4,advising_meeting,2023-12-19
15262,1669,4,advising_meeting,2025-06-08
15263,1670,4,counseling,2025-09-27
15264,1670,4,advising_meeting,2023-12-11
15265,1672,4,advising_meeting,2025-02-11
15266,1672,4,call,2025-03-11
15267,1672,4,tutoring,2025-02-13
15268,1674,4,counseling,2024-08-14
15269,1674,4,tutoring,2024-09-20
15270,1677,4,advising_meeting,2025-04-05
15271,1677,4,call,2024-02-23
15272,1677,4,tutoring,2024-08-28
15273,1681,4,call,2024-09-22
15274,1681,4,counseling,2024-07-24
15275,1682,4,call,2024-03-14
15276,1682,4,tutoring,2024-06-04
15277,1682,4,call,2025-07-20
15278,1685,4,call,2025-10-04
15279,1685,4,email,2024-09-07
15280,1685,4,tutoring,2024-02-04
15281,1686,4,financial_aid_check,2024-06-22
15282,1688,4,financial_aid_check,2025-02-23
15283,1688,4,tutoring,2024-02-03
15284,1691,4,call,2025-03-29
15285,1692,4,counseling,2025-03-29
15286,1692,4,email,2025-05-23
15287,1695,4,email,2025-05-02
15288,1695,4,counseling,2025-05-24
15289,1695,4,counseling,2024-03-19
15290,1697,4,counseling,2024-06-05
15291,1697,4,financial_aid_check,2025-01-03
15292,1697,4,call,2023-12-26
15293,1698,4,financial_aid_check,2024-12-11
15294,1701,4,call,2025-02-10
15295,1701,4,advising_meeting,2024-12-29
15296,1701,4,advising_meeting,2025-09-27
15297,1703,4,counseling,2024-03-20
15298,1703,4,tutoring,2025-01-18
15299,1705,4,email,2025-08-29
15300,1705,4,advising_meeting,2025-06-19
15301,1716,4,counseling,2025-05-25
15302,1717,4,counseling,2024-08-28
15303,1717,4,advising_meeting,2023-11-26
15304,1717,4,financial_aid_check,2024-07-07
15305,1718,4,email,2024-03-17
15306,1720,4,tutoring,2025-10-29
15307,1720,4,call,2025-10-01
15308,1720,4,counseling,2024-02-22
15309,1722,4,call,2024-02-03
15310,1722,4,tutoring,2023-12-25
15311,1725,4,advising_meeting,2025-09-12
15312,1727,4,email,2025-04-03
15313,1727,4,advising_meeting,2025-04-17
15314,1732,4,financial_aid_check,2025-10-21
15315,1732,4,counseling,2024-11-11
15316,1733,4,counseling,2024-07-05
15317,1733,4,call,2024-09-03
15318,1734,4,advising_meeting,2024-02-20
15319,1734,4,tutoring,2025-05-23
15320,1734,4,email,2024-10-28
15321,1735,4,financial_aid_check,2025-03-25
15322,1735,4,call,2024-01-30
15323,1737,4,counseling,2024-06-29
15324,1738,4,call,2024-04-02
15325,1738,4,tutoring,2025-03-06
15326,1739,4,financial_aid_check,2024-03-02
15327,1739,4,financial_aid_check,2024-09-29
15328,1742,4,financial_aid_check,2025-08-09
15329,1747,4,email,2025-06-10
15330,1747,4,call,2024-09-21
15331,1750,4,financial_aid_check,2025-10-12
15332,1750,4,advising_meeting,2025-10-15
15333,1754,4,counseling,2024-03-03
15334,1754,4,email,2024-10-16
15335,1754,4,tutoring,2025-04-30
15336,1756,4,tutoring,2025-09-06
15337,1756,4,financial_aid_check,2024-11-28
15338,1756,4,tutoring,2025-03-19
15339,1761,4,tutoring,2025-02-28
15340,1763,4,email,2024-06-11
15341,1763,4,tutoring,2025-06-23
15342,1765,4,call,2025-05-09
15343,1766,4,advising_meeting,2025-09-19
15344,1766,4,tutoring,2024-03-15
15345,1772,4,financial_aid_check,2025-01-18
15346,1772,4,call,2024-12-27
15347,1773,4,advising_meeting,2025-06-21
15348,1773,4,call,2025-08-01
15349,1775,4,financial_aid_check,2025-07-29
15350,1775,4,email,2024-08-22
15351,1776,4,tutoring,2023-11-19
15352,1778,4,tutoring,2024-08-29
15353,1778,4,call,2024-11-11
15354,1779,4,financial_aid_check,2024-04-10
15355,1785,4,advising_meeting,2025-07-16
15356,1786,4,email,2025-07-27
15357,1789,4,counseling,2024-03-01
15358,1789,4,counseling,2024-11-12
15359,1790,4,tutoring,2025-07-19
15360,1792,4,tutoring,2025-09-01
15361,1792,4,advising_meeting,2025-04-28
15362,1796,4,counseling,2025-04-17
15363,1796,4,advising_meeting,2025-01-19
15364,1797,4,email,2024-08-11
15365,1797,4,call,2024-11-19
15366,1797,4,tutoring,2024-01-07
15367,1798,4,financial_aid_check,2025-10-18
15368,1798,4,financial_aid_check,2024-11-09
15369,1800,4,counseling,2025-06-06
15370,1802,4,counseling,2025-01-16
15371,1805,4,advising_meeting,2025-10-01
15372,1805,4,call,2024-06-23
15373,1805,4,financial_aid_check,2023-12-01
15374,1811,4,counseling,2024-04-20
15375,1817,4,email,2024-07-13
15376,1818,4,tutoring,2024-06-13
15377,1822,4,tutoring,2024-11-26
15378,1822,4,email,2025-08-23
15379,1823,4,financial_aid_check,2024-01-18
15380,1823,4,tutoring,2025-07-03
15381,1827,4,counseling,2025-09-06
15382,1827,4,email,2025-01-01
15383,1827,4,email,2024-03-08
15384,1828,4,tutoring,2025-07-04
15385,1828,4,email,2025-01-11
15386,1829,4,financial_aid_check,2025-03-29
15387,1829,4,call,2023-12-13
15388,1835,4,advising_meeting,2025-01-19
15389,1835,4,tutoring,2024-06-17
15390,1835,4,email,2025-05-31
15391,1838,4,counseling,2024-05-16
15392,1838,4,advising_meeting,2025-04-30
15393,1839,4,counseling,2025-02-21
15394,1839,4,call,2024-03-25
15395,1839,4,financial_aid_check,2024-06-17
15396,1840,4,financial_aid_check,2024-11-01
15397,1840,4,advising_meeting,2025-09-26
15398,1844,4,financial_aid_check,2024-05-11
15399,1844,4,counseling,2025-09-03
15400,1851,4,counseling,2025-08-14
15401,1851,4,advising_meeting,2024-05-29
15402,1854,4,advising_meeting,2024-10-26
15403,1861,4,financial_aid_check,2024-07-28
15404,1861,4,advising_meeting,2025-08-20
15405,1863,4,counseling,2024-04-04
15406,1863,4,advising_meeting,2024-03-04
15407,1865,4,tutoring,2024-12-02
15408,1865,4,advising_meeting,2024-05-23
15409,1867,4,email,2024-07-19
15410,1867,4,counseling,2024-07-23
15411,1867,4,email,2024-01-10
15412,1868,4,counseling,2024-05-30
15413,1868,4,counseling,2024-03-13
15414,1868,4,email,2024-11-13
15415,1876,4,email,2024-01-01
15416,1876,4,tutoring,2024-07-13
15417,1880,4,advising_meeting,2025-02-01
15418,1881,4,call,2025-07-16
15419,1883,4,counseling,2024-11-23
15420,1887,4,email,2025-09-16
15421,1888,4,call,2024-08-08
15422,1888,4,counseling,2025-03-19
15423,1892,4,email,2025-03-09
15424,1894,4,email,2025-01-12
15425,1894,4,advising_meeting,2024-07-07
15426,1895,4,tutoring,2025-06-05
15427,1895,4,tutoring,2023-12-13
15428,1895,4,call,2025-03-27
15429,1897,4,tutoring,2025-08-21
15430,1897,4,advising_meeting,2024-02-03
15431,1898,4,tutoring,2024-06-09
15432,1898,4,financial_aid_check,2024-10-25
15433,1903,4,counseling,2025-04-05
15434,1903,4,financial_aid_check,2025-02-14
15435,1903,4,advising_meeting,2025-10-13
15436,1904,4,call,2024-06-24
15437,1904,4,email,2025-03-08
15438,1904,4,advising_meeting,2024-02-08
15439,1906,4,tutoring,2025-09-18
15440,1906,4,counseling,2025-07-11
15441,1906,4,counseling,2025-07-09
15442,1907,4,advising_meeting,2024-09-21
15443,1912,4,email,2025-06-30
15444,1912,4,call,2024-12-21
15445,1914,4,advising_meeting,2024-06-30
15446,1914,4,email,2025-06-03
15447,1919,4,financial_aid_check,2024-03-10
15448,1919,4,financial_aid_check,2025-10-31
15449,1921,4,tutoring,2025-10-21
15450,1922,4,financial_aid_check,2024-07-17
15451,1922,4,counseling,2025-09-12
15452,1922,4,email,2024-05-24
15453,1923,4,advising_meeting,2024-04-27
15454,1923,4,tutoring,2023-12-31
15455,1923,4,tutoring,2024-11-28
15456,1924,4,financial_aid_check,2023-12-31
15457,1924,4,financial_aid_check,2024-02-21
15458,1924,4,advising_meeting,2025-07-03
15459,1925,4,counseling,2025-04-05
15460,1925,4,counseling,2024-12-14
15461,1926,4,financial_aid_check,2024-10-17
15462,1926,4,tutoring,2024-12-25
15463,1929,4,financial_aid_check,2023-12-25
15464,1929,4,email,2024-07-12
15465,1931,4,counseling,2024-09-23
15466,1931,4,email,2024-11-26
15467,1931,4,tutoring,2024-05-25
15468,1934,4,financial_aid_check,2024-01-03
15469,1934,4,tutoring,2024-11-01
15470,1934,4,financial_aid_check,2025-10-12
15471,1937,4,financial_aid_check,2024-02-21
15472,1937,4,financial_aid_check,2023-12-02
15473,1938,4,advising_meeting,2024-05-06
15474,1939,4,tutoring,2025-08-15
15475,1939,4,email,2024-12-07
15476,1939,4,tutoring,2025-02-13
15477,1941,4,call,2024-05-04
15478,1941,4,counseling,2024-02-22
15479,1944,4,advising_meeting,2024-08-17
15480,1944,4,advising_meeting,2023-11-22
15481,1946,4,financial_aid_check,2024-07-23
15482,1946,4,call,2024-10-07
15483,1947,4,tutoring,2024-02-21
15484,1947,4,call,2025-09-22
15485,1948,4,financial_aid_check,2024-01-21
15486,1948,4,financial_aid_check,2025-06-03
15487,1950,4,financial_aid_check,2025-10-13
15488,1953,4,advising_meeting,2025-06-19
15489,1953,4,call,2023-12-21
15490,1955,4,financial_aid_check,2024-05-23
15491,1956,4,call,2025-08-15
15492,1960,4,advising_meeting,2024-09-30
15493,1962,4,advising_meeting,2024-05-02
15494,1962,4,email,2025-03-29
15495,1965,4,tutoring,2023-11-03
15496,1965,4,counseling,2024-10-03
15497,1970,4,call,2023-12-12
15498,1970,4,advising_meeting,2024-09-04
15499,1971,4,tutoring,2024-07-27
15500,1971,4,counseling,2024-02-13
15501,1973,4,email,2024-02-05
15502,1973,4,advising_meeting,2025-05-29
15503,1976,4,financial_aid_check,2024-02-07
15504,1976,4,tutoring,2023-12-02
15505,1977,4,advising_meeting,2024-07-30
15506,1977,4,call,2025-04-30
15507,1982,4,call,2024-06-14
15508,1984,4,email,2024-09-19
15509,1985,4,counseling,2025-01-01
15510,1985,4,counseling,2024-03-28
15511,1987,4,counseling,2024-10-28
15512,1987,4,tutoring,2025-08-27
15513,1993,4,financial_aid_check,2025-03-18
15514,1993,4,call,2024-03-03
15515,1993,4,counseling,2024-06-06
15516,1996,4,tutoring,2023-12-30
15517,1996,4,email,2024-03-25
15518,1999,4,email,2024-04-08
15519,2001,4,financial_aid_check,2024-12-03
15520,2001,4,advising_meeting,2024-04-28
15521,2002,4,email,2024-01-14
15522,2002,4,counseling,2024-12-04
15523,2002,4,call,2024-05-28
15524,2006,4,call,2025-08-02
15525,2007,4,tutoring,2024-04-13
15526,2007,4,advising_meeting,2024-12-24
15527,2008,4,tutoring,2025-02-18
15528,2008,4,counseling,2025-10-21
15529,2009,4,email,2024-06-11
15530,2009,4,tutoring,2024-07-23
15531,2009,4,financial_aid_check,2025-06-03
15532,2011,4,financial_aid_check,2025-05-07
15533,2011,4,tutoring,2024-10-14
15534,2011,4,counseling,2024-06-30
15535,2016,4,email,2025-03-30
15536,2017,4,email,2024-02-12
15537,2017,4,email,2025-03-31
15538,2018,4,call,2023-11-06
15539,2018,4,email,2025-02-07
15540,2021,4,tutoring,2025-10-13
15541,2021,4,tutoring,2024-05-15
15542,2022,4,financial_aid_check,2024-04-02
15543,2022,4,call,2024-02-28
15544,2022,4,advising_meeting,2025-02-18
15545,2023,4,email,2025-04-03
15546,2023,4,advising_meeting,2025-01-29
15547,2023,4,financial_aid_check,2025-07-20
15548,2030,4,financial_aid_check,2025-10-07
15549,2030,4,counseling,2023-11-28
15550,2030,4,tutoring,2024-11-11
15551,2031,4,email,2024-08-09
15552,2032,4,financial_aid_check,2025-01-19
15553,2033,4,email,2024-12-05
15554,2033,4,financial_aid_check,2024-02-21
15555,2033,4,tutoring,2025-05-31
15556,2035,4,advising_meeting,2025-07-14
15557,2035,4,financial_aid_check,2025-06-27
15558,2035,4,call,2024-06-03
15559,2038,4,financial_aid_check,2023-11-30
15560,2038,4,tutoring,2024-01-01
15561,2039,4,counseling,2024-08-19
15562,2039,4,tutoring,2024-04-29
15563,2040,4,call,2025-09-14
15564,2040,4,tutoring,2025-08-02
15565,2042,4,advising_meeting,2025-07-17
15566,2042,4,tutoring,2025-01-22
15567,2044,4,counseling,2024-04-10
15568,2044,4,call,2025-10-13
15569,2044,4,email,2025-03-13
15570,2047,4,financial_aid_check,2024-01-16
15571,2047,4,financial_aid_check,2023-12-06
15572,2048,4,advising_meeting,2025-10-08
15573,2048,4,call,2024-03-31
15574,2048,4,email,2024-02-04
15575,2050,4,call,2025-09-19
15576,2050,4,financial_aid_check,2024-09-03
15577,2051,4,advising_meeting,2024-04-25
15578,2053,4,email,2024-12-28
15579,2057,4,financial_aid_check,2024-05-01
15580,2063,4,counseling,2024-07-02
15581,2063,4,counseling,2023-11-03
15582,2063,4,tutoring,2023-12-16
15583,2064,4,email,2024-12-16
15584,2064,4,tutoring,2023-11-18
15585,2064,4,call,2025-07-28
15586,2066,4,advising_meeting,2025-09-14
15587,2066,4,advising_meeting,2025-06-19
15588,2070,4,counseling,2024-11-25
15589,2070,4,financial_aid_check,2024-12-02
15590,2072,4,counseling,2024-09-21
15591,2072,4,call,2025-08-11
15592,2072,4,counseling,2025-03-03
15593,2076,4,advising_meeting,2025-10-09
15594,2076,4,call,2024-11-23
15595,2077,4,counseling,2025-06-15
15596,2077,4,tutoring,2024-08-01
15597,2077,4,tutoring,2025-03-10
15598,2081,4,tutoring,2024-09-03
15599,2081,4,counseling,2024-12-20
15600,2084,4,tutoring,2025-07-11
15601,2084,4,financial_aid_check,2025-01-07
15602,2086,4,tutoring,2024-05-03
15603,2086,4,advising_meeting,2024-05-25
15604,2086,4,advising_meeting,2024-05-14
15605,2089,4,email,2025-09-02
15606,2089,4,call,2025-07-12
15607,2089,4,email,2024-11-30
15608,2099,4,advising_meeting,2024-09-28
15609,2099,4,financial_aid_check,2024-01-09
15610,2101,4,financial_aid_check,2024-01-30
15611,2102,4,email,2024-04-18
15612,2102,4,call,2025-04-03
15613,2102,4,tutoring,2023-12-08
15614,2103,4,tutoring,2024-11-25
15615,2103,4,tutoring,2023-11-16
15616,2103,4,tutoring,2024-07-24
15617,2106,4,advising_meeting,2025-06-29
15618,2110,4,tutoring,2024-02-27
15619,2110,4,call,2024-12-09
15620,2111,4,tutoring,2024-10-12
15621,2112,4,tutoring,2024-04-03
15622,2117,4,counseling,2024-08-28
15623,2119,4,email,2025-05-16
15624,2119,4,email,2024-10-04
15625,2119,4,advising_meeting,2025-08-12
15626,2121,4,counseling,2023-12-27
15627,2121,4,counseling,2025-05-09
15628,2124,4,financial_aid_check,2025-09-21
15629,2125,4,counseling,2024-05-30
15630,2125,4,advising_meeting,2024-12-30
15631,2126,4,call,2025-07-06
15632,2138,4,call,2024-06-19
15633,2138,4,email,2024-12-23
15634,2138,4,call,2025-07-20
15635,2139,4,financial_aid_check,2025-05-09
15636,2139,4,counseling,2023-11-22
15637,2139,4,counseling,2023-12-01
15638,2147,4,counseling,2025-06-25
15639,2151,4,counseling,2024-07-06
15640,2151,4,advising_meeting,2024-10-26
15641,2151,4,advising_meeting,2025-10-31
15642,2152,4,counseling,2024-07-21
15643,2156,4,financial_aid_check,2025-09-07
15644,2156,4,email,2024-05-13
15645,2159,4,financial_aid_check,2024-08-21
15646,2159,4,call,2024-07-03
15647,2159,4,email,2024-01-03
15648,2162,4,advising_meeting,2025-07-24
15649,2162,4,advising_meeting,2025-01-27
15650,2162,4,counseling,2024-05-15
15651,2164,4,counseling,2024-01-20
15652,2164,4,call,2024-08-01
15653,2164,4,financial_aid_check,2024-08-10
15654,2165,4,call,2025-08-30
15655,2165,4,call,2025-08-03
15656,2168,4,tutoring,2024-02-20
15657,2168,4,counseling,2025-07-21
15658,2169,4,counseling,2025-01-02
15659,2169,4,advising_meeting,2025-10-22
15660,2170,4,email,2025-06-29
15661,2170,4,email,2024-07-18
15662,2170,4,tutoring,2025-07-09
15663,2173,4,tutoring,2024-06-20
15664,2173,4,financial_aid_check,2025-03-07
15665,2174,4,email,2025-05-21
15666,2174,4,call,2025-05-07
15667,2174,4,call,2025-02-16
15668,2175,4,email,2025-07-26
15669,2178,4,advising_meeting,2024-04-02
15670,2178,4,tutoring,2025-01-01
15671,2179,4,tutoring,2024-03-16
15672,2179,4,call,2025-04-07
15673,2179,4,counseling,2024-08-25
15674,2184,4,tutoring,2025-06-29
15675,2185,4,tutoring,2024-01-16
15676,2185,4,email,2024-04-26
15677,2185,4,call,2025-09-17
15678,2187,4,counseling,2025-08-03
15679,2187,4,counseling,2025-04-25
15680,2188,4,advising_meeting,2024-01-09
15681,2188,4,financial_aid_check,2025-06-17
15682,2188,4,counseling,2025-03-31
15683,2189,4,counseling,2025-04-03
15684,2189,4,email,2024-05-10
15685,2201,4,counseling,2025-04-22
15686,2201,4,email,2025-05-14
15687,2201,4,financial_aid_check,2024-09-23
15688,2203,4,advising_meeting,2025-06-05
15689,2204,4,email,2025-06-01
15690,2204,4,call,2024-05-28
15691,2206,4,advising_meeting,2024-11-16
15692,2206,4,advising_meeting,2024-05-26
15693,2207,4,call,2025-02-16
15694,2207,4,financial_aid_check,2024-07-10
15695,2207,4,tutoring,2024-08-21
15696,2208,4,financial_aid_check,2025-04-25
15697,2208,4,counseling,2025-04-29
15698,2210,4,advising_meeting,2024-03-19
15699,2210,4,financial_aid_check,2024-09-25
15700,2211,4,advising_meeting,2025-06-18
15701,2211,4,tutoring,2024-12-26
15702,2214,4,tutoring,2025-06-24
15703,2214,4,counseling,2023-11-09
15704,2215,4,financial_aid_check,2025-07-18
15705,2218,4,email,2025-02-15
15706,2218,4,tutoring,2024-04-11
15707,2218,4,financial_aid_check,2024-11-26
15708,2219,4,financial_aid_check,2024-04-21
15709,2221,4,advising_meeting,2025-01-28
15710,2221,4,call,2025-10-21
15711,2222,4,advising_meeting,2024-03-13
15712,2222,4,financial_aid_check,2025-02-09
15713,2225,4,tutoring,2023-12-01
15714,2225,4,email,2024-03-23
15715,2226,4,tutoring,2025-10-16
15716,2226,4,call,2024-04-27
15717,2232,4,counseling,2024-05-11
15718,2232,4,call,2024-07-12
15719,2243,4,advising_meeting,2024-09-09
15720,2243,4,tutoring,2024-09-16
15721,2246,4,call,2024-04-30
15722,2246,4,financial_aid_check,2024-12-17
15723,2249,4,tutoring,2024-05-20
15724,2249,4,tutoring,2024-10-08
15725,2249,4,tutoring,2025-02-20
15726,2251,4,email,2024-12-08
15727,2251,4,financial_aid_check,2025-06-02
15728,2252,4,tutoring,2025-01-08
15729,2252,4,advising_meeting,2025-02-08
15730,2255,4,counseling,2024-03-01
15731,2255,4,financial_aid_check,2024-05-24
15732,2260,4,call,2024-12-05
15733,2260,4,call,2025-09-05
15734,2261,4,email,2025-01-25
15735,2264,4,tutoring,2025-08-20
15736,2264,4,counseling,2025-03-25
15737,2264,4,financial_aid_check,2023-12-13
15738,2266,4,financial_aid_check,2024-11-24
15739,2267,4,tutoring,2023-11-02
15740,2267,4,counseling,2024-01-03
15741,2268,4,financial_aid_check,2023-11-06
15742,2268,4,counseling,2024-02-01
15743,2268,4,counseling,2025-09-08
15744,2269,4,counseling,2025-10-17
15745,2269,4,email,2025-05-18
15746,2270,4,financial_aid_check,2025-10-12
15747,2271,4,email,2024-04-19
15748,2271,4,call,2025-01-15
15749,2272,4,tutoring,2024-05-15
15750,2272,4,financial_aid_check,2023-11-14
15751,2274,4,tutoring,2025-06-03
15752,2290,4,counseling,2025-03-21
15753,2290,4,financial_aid_check,2024-05-09
15754,2292,4,tutoring,2025-10-21
15755,2294,4,financial_aid_check,2025-07-10
15756,2294,4,tutoring,2024-07-13
15757,2301,4,advising_meeting,2025-08-01
15758,2307,4,advising_meeting,2025-02-17
15759,2309,4,email,2024-01-18
15760,2309,4,tutoring,2023-11-27
15761,2309,4,counseling,2025-06-14
15762,2310,4,financial_aid_check,2025-01-23
15763,2310,4,financial_aid_check,2024-10-25
15764,2311,4,call,2025-06-10
15765,2311,4,financial_aid_check,2025-01-02
15766,2313,4,tutoring,2024-05-21
15767,2313,4,financial_aid_check,2025-10-26
15768,2315,4,email,2024-11-30
15769,2315,4,call,2023-11-29
15770,2316,4,tutoring,2024-09-14
15771,2316,4,financial_aid_check,2024-01-18
15772,2316,4,advising_meeting,2025-07-01
15773,2320,4,counseling,2024-12-25
15774,2320,4,advising_meeting,2025-07-05
15775,2320,4,email,2025-03-18
15776,2322,4,email,2025-09-09
15777,2322,4,call,2024-08-10
15778,2326,4,tutoring,2025-07-10
15779,2326,4,advising_meeting,2024-05-07
15780,2326,4,counseling,2024-02-02
15781,2328,4,financial_aid_check,2025-03-22
15782,2328,4,counseling,2025-04-16
15783,2329,4,tutoring,2024-08-10
15784,2329,4,counseling,2024-12-20
15785,2331,4,advising_meeting,2025-05-02
15786,2336,4,advising_meeting,2025-07-24
15787,2336,4,counseling,2025-07-05
15788,2339,4,tutoring,2024-03-12
15789,2339,4,email,2025-10-30
15790,2339,4,counseling,2024-08-29
15791,2340,4,advising_meeting,2025-08-03
15792,2340,4,financial_aid_check,2024-10-22
15793,2340,4,email,2024-03-16
15794,2344,4,counseling,2024-03-16
15795,2344,4,tutoring,2025-06-06
15796,2347,4,counseling,2024-08-03
15797,2347,4,counseling,2024-06-16
15798,2347,4,tutoring,2024-01-16
15799,2354,4,advising_meeting,2025-09-23
15800,2354,4,counseling,2025-07-04
15801,2354,4,email,2025-02-04
15802,2362,4,email,2024-11-29
15803,2362,4,advising_meeting,2025-09-22
15804,2364,4,financial_aid_check,2024-07-25
15805,2364,4,advising_meeting,2025-08-02
15806,2366,4,tutoring,2024-02-10
15807,2366,4,call,2025-08-29
15808,2366,4,financial_aid_check,2023-11-10
15809,2369,4,call,2025-07-09
15810,2369,4,call,2025-05-12
15811,2370,4,email,2024-03-30
15812,2370,4,email,2024-12-29
15813,2372,4,call,2024-08-30
15814,2372,4,email,2024-08-25
15815,2372,4,financial_aid_check,2025-04-03
15816,2373,4,call,2025-08-19
15817,2373,4,call,2024-07-20
15818,2373,4,tutoring,2025-01-17
15819,2375,4,tutoring,2025-09-15
15820,2375,4,financial_aid_check,2025-01-06
15821,2375,4,call,2024-10-14
15822,2380,4,advising_meeting,2024-01-07
15823,2380,4,financial_aid_check,2024-12-28
15824,2380,4,financial_aid_check,2025-09-02
15825,2381,4,counseling,2025-01-03
15826,2381,4,advising_meeting,2025-05-26
15827,2382,4,tutoring,2025-03-24
15828,2382,4,tutoring,2024-01-30
15829,2387,4,advising_meeting,2023-12-01
15830,2387,4,advising_meeting,2025-01-20
15831,2392,4,counseling,2024-10-09
15832,2392,4,financial_aid_check,2024-06-08
15833,2392,4,advising_meeting,2024-03-21
15834,2393,4,email,2025-07-15
15835,2393,4,advising_meeting,2024-09-15
15836,2394,4,counseling,2024-03-01
15837,2396,4,advising_meeting,2024-08-17
15838,2396,4,financial_aid_check,2024-04-25
15839,2396,4,advising_meeting,2025-01-13
15840,2398,4,call,2024-10-02
15841,2398,4,email,2025-09-28
15842,2398,4,financial_aid_check,2025-01-11
15843,2403,4,financial_aid_check,2024-10-09
15844,2404,4,call,2025-07-29
15845,2404,4,call,2025-08-10
15846,2404,4,email,2025-02-25
15847,2406,4,advising_meeting,2025-01-28
15848,2406,4,tutoring,2025-10-25
15849,2407,4,financial_aid_check,2024-09-03
15850,2407,4,advising_meeting,2024-05-27
15851,2409,4,financial_aid_check,2025-06-09
15852,2412,4,counseling,2025-05-21
15853,2414,4,financial_aid_check,2025-06-29
15854,2414,4,call,2025-10-29
15855,2414,4,financial_aid_check,2025-02-20
15856,2417,4,call,2025-03-09
15857,2417,4,call,2024-08-25
15858,2421,4,tutoring,2024-03-25
15859,2425,4,financial_aid_check,2025-07-23
15860,2425,4,advising_meeting,2025-06-11
15861,2425,4,tutoring,2024-11-23
15862,2428,4,financial_aid_check,2024-10-11
15863,2428,4,counseling,2024-06-05
15864,2428,4,financial_aid_check,2024-02-24
15865,2432,4,email,2025-02-27
15866,2432,4,call,2025-01-24
15867,2438,4,financial_aid_check,2025-03-10
15868,2438,4,tutoring,2025-06-29
15869,2439,4,financial_aid_check,2024-08-02
15870,2439,4,counseling,2025-07-05
15871,2439,4,advising_meeting,2024-07-13
15872,2440,4,financial_aid_check,2025-04-24
15873,2440,4,advising_meeting,2025-09-06
15874,2446,4,call,2024-02-15
15875,2446,4,counseling,2024-10-09
15876,2446,4,financial_aid_check,2025-03-11
15877,2447,4,counseling,2024-03-25
15878,2447,4,counseling,2024-07-03
15879,2454,4,call,2025-09-02
15880,2454,4,call,2025-04-03
15881,2455,4,financial_aid_check,2023-12-31
15882,2455,4,call,2024-07-23
