enrollment_id,student_id,course_id,term_id,numeric_grade,course_gpa
92491,3499,85,4,53.5,0
92492,3499,92,4,60.9,1
92493,3499,103,4,70.9,2
92494,3499,2,4,80.8,3
92495,3499,53,4,74.2,2
92496,3500,104,4,80.2,3
92497,3500,7,4,82.0,3
92498,3500,44,4,76.7,2
92499,3500,36,4,72.0,2
92500,3500,25,4,83.5,3
92501,3501,7,4,77.5,2
92502,3501,107,4,58.6,0
92503,3501,113,4,73.6,2
92504,3501,89,4,75.9,2
92505,3501,25,4,84.4,3
92506,3502,62,4,74.2,2
92507,3502,30,4,80.0,3
92508,3502,39,4,63.3,1
92509,3502,60,4,63.9,1
92510,3502,55,4,87.6,3
92511,3503,45,4,67.2,1
92512,3503,70,4,71.2,2
92513,3503,84,4,92.9,4
92514,3503,46,4,78.8,2
92515,3503,42,4,75.4,2
92516,3504,52,4,70.3,2
92517,3504,22,4,73.0,2
92518,3504,72,4,86.6,3
92519,3504,49,4,86.6,3
92520,3504,50,4,71.3,2
92521,3505,111,4,53.1,0
92522,3505,119,4,68.4,1
92523,3505,56,4,71.2,2
92524,3505,13,4,77.8,2
92525,3505,87,4,76.4,2
92526,3506,39,4,62.7,1
92527,3506,90,4,81.4,3
92528,3506,112,4,67.9,1
92529,3506,110,4,92.1,4
92530,3506,96,4,97.0,4
92531,3507,20,4,86.7,3
92532,3507,49,4,78.2,2
92533,3507,32,4,74.7,2
92534,3507,98,4,66.5,1
92535,3507,73,4,66.7,1
92536,3508,7,4,70.0,2
92537,3508,115,4,71.0,2
92538,3508,6,4,75.9,2
92539,3508,22,4,81.4,3
92540,3508,100,4,91.0,4
92541,3509,11,4,78.9,2
92542,3509,103,4,62.7,1
92543,3509,97,4,83.2,3
92544,3509,22,4,83.7,3
92545,3509,92,4,65.6,1
92546,3510,115,4,76.7,2
92547,3510,54,4,70.2,2
92548,3510,5,4,72.1,2
92549,3510,56,4,65.7,1
92550,3510,36,4,68.5,1
92551,3511,16,4,71.7,2
92552,3511,51,4,71.2,2
92553,3511,47,4,68.2,1
92554,3511,96,4,80.1,3
92555,3511,8,4,67.0,1
92556,3512,48,4,69.3,1
92557,3512,80,4,89.0,3
92558,3512,71,4,67.7,1
92559,3512,58,4,69.9,1
92560,3512,67,4,78.0,2
92561,3513,113,4,77.5,2
92562,3513,20,4,84.1,3
92563,3513,41,4,67.4,1
92564,3513,114,4,78.2,2
92565,3513,59,4,77.6,2
92566,3514,76,4,74.9,2
92567,3514,86,4,61.3,1
92568,3514,69,4,79.8,2
92569,3514,103,4,72.4,2
92570,3514,64,4,72.3,2
92571,3515,77,4,78.8,2
92572,3515,119,4,70.4,2
92573,3515,49,4,78.4,2
92574,3515,93,4,71.4,2
92575,3515,18,4,63.6,1
92576,3516,48,4,78.0,2
92577,3516,110,4,72.9,2
92578,3516,7,4,78.1,2
92579,3516,10,4,81.4,3
92580,3516,65,4,73.2,2
92581,3517,93,4,67.3,1
92582,3517,72,4,68.0,1
92583,3517,38,4,76.4,2
92584,3517,42,4,80.2,3
92585,3517,26,4,72.2,2
92586,3518,12,4,56.7,0
92587,3518,87,4,76.3,2
92588,3518,25,4,75.9,2
92589,3518,10,4,84.5,3
92590,3518,113,4,74.5,2
92591,3519,58,4,75.8,2
92592,3519,42,4,67.1,1
92593,3519,4,4,62.8,1
92594,3519,68,4,86.6,3
92595,3519,99,4,85.3,3
92596,3520,109,4,82.3,3
92597,3520,16,4,78.7,2
92598,3520,93,4,83.7,3
92599,3520,52,4,73.2,2
92600,3520,24,4,73.0,2
92601,3521,117,4,77.5,2
92602,3521,72,4,61.3,1
92603,3521,25,4,80.2,3
92604,3521,26,4,71.9,2
92605,3521,4,4,72.0,2
92606,3522,32,4,69.6,1
92607,3522,86,4,79.2,2
92608,3522,30,4,71.0,2
92609,3522,81,4,76.9,2
92610,3522,25,4,81.6,3
92611,3523,46,4,79.9,2
92612,3523,48,4,79.1,2
92613,3523,65,4,90.4,4
92614,3523,60,4,74.8,2
92615,3523,57,4,79.3,2
92616,3524,70,4,80.5,3
92617,3524,98,4,80.2,3
92618,3524,58,4,64.0,1
92619,3524,13,4,79.8,2
92620,3524,53,4,72.1,2
92621,3525,118,4,73.1,2
92622,3525,79,4,97.0,4
92623,3525,20,4,90.4,4
92624,3525,80,4,80.6,3
92625,3525,97,4,74.1,2
92626,3526,40,4,72.6,2
92627,3526,78,4,85.9,3
92628,3526,117,4,70.2,2
92629,3526,87,4,75.1,2
92630,3526,105,4,85.0,3
92631,3527,2,4,67.1,1
92632,3527,68,4,77.8,2
92633,3527,78,4,78.8,2
92634,3527,109,4,71.8,2
92635,3527,24,4,70.5,2
92636,3528,16,4,84.0,3
92637,3528,70,4,94.0,4
92638,3528,109,4,68.6,1
92639,3528,7,4,79.3,2
92640,3528,20,4,85.1,3
92641,3529,81,4,72.1,2
92642,3529,46,4,88.6,3
92643,3529,19,4,78.0,2
92644,3529,18,4,65.1,1
92645,3529,1,4,84.5,3
92646,3530,88,4,81.3,3
92647,3530,84,4,70.4,2
92648,3530,85,4,68.4,1
92649,3530,16,4,82.2,3
92650,3530,103,4,76.0,2
92651,3531,31,4,86.1,3
92652,3531,109,4,55.6,0
92653,3531,83,4,70.4,2
92654,3531,52,4,80.8,3
92655,3531,59,4,71.3,2
92656,3532,74,4,86.1,3
92657,3532,30,4,75.6,2
92658,3532,36,4,83.6,3
92659,3532,61,4,74.9,2
92660,3532,100,4,63.0,1
92661,3533,32,4,69.8,1
92662,3533,69,4,56.6,0
92663,3533,106,4,84.5,3
92664,3533,16,4,88.6,3
92665,3533,67,4,77.0,2
92666,3534,85,4,72.3,2
92667,3534,80,4,78.7,2
92668,3534,86,4,73.6,2
92669,3534,78,4,69.8,1
92670,3534,87,4,82.7,3
92671,3535,103,4,76.5,2
92672,3535,32,4,71.3,2
92673,3535,46,4,75.0,2
92674,3535,110,4,68.0,1
92675,3535,4,4,72.7,2
92676,3536,86,4,70.4,2
92677,3536,27,4,80.2,3
92678,3536,91,4,53.6,0
92679,3536,54,4,78.6,2
92680,3536,113,4,81.2,3
92681,3537,87,4,58.6,0
92682,3537,44,4,66.3,1
92683,3537,3,4,76.2,2
92684,3537,97,4,81.0,3
92685,3537,17,4,66.8,1
92686,3538,100,4,66.7,1
92687,3538,119,4,80.7,3
92688,3538,73,4,72.9,2
92689,3538,83,4,57.4,0
92690,3538,93,4,45.2,0
92691,3539,106,4,79.4,2
92692,3539,1,4,73.2,2
92693,3539,99,4,71.7,2
92694,3539,61,4,63.9,1
92695,3539,45,4,66.0,1
92696,3540,8,4,80.7,3
92697,3540,99,4,63.7,1
92698,3540,69,4,79.6,2
92699,3540,108,4,82.7,3
92700,3540,31,4,90.8,4
92701,3541,79,4,75.1,2
92702,3541,43,4,71.0,2
92703,3541,11,4,74.5,2
92704,3541,66,4,64.4,1
92705,3541,100,4,71.8,2
92706,3542,16,4,82.0,3
92707,3542,33,4,68.4,1
92708,3542,9,4,59.9,0
92709,3542,53,4,79.6,2
92710,3542,62,4,69.2,1
92711,3543,63,4,85.0,3
92712,3543,59,4,83.0,3
92713,3543,67,4,77.3,2
92714,3543,56,4,73.2,2
92715,3543,82,4,64.7,1
92716,3544,86,4,72.7,2
92717,3544,31,4,75.3,2
92718,3544,59,4,73.1,2
92719,3544,68,4,63.8,1
92720,3544,77,4,73.1,2
92721,3545,53,4,75.0,2
92722,3545,68,4,79.9,2
92723,3545,33,4,87.4,3
92724,3545,88,4,61.7,1
92725,3545,61,4,68.2,1
92726,3546,40,4,68.8,1
92727,3546,27,4,77.7,2
92728,3546,68,4,78.2,2
92729,3546,64,4,85.0,3
92730,3546,95,4,98.4,4
92731,3547,10,4,74.3,2
92732,3547,98,4,86.7,3
92733,3547,9,4,67.3,1
92734,3547,31,4,76.8,2
92735,3547,47,4,85.8,3
92736,3548,103,4,73.4,2
92737,3548,98,4,67.3,1
92738,3548,79,4,78.5,2
92739,3548,21,4,90.6,4
92740,3548,73,4,87.7,3
92741,3549,109,4,85.6,3
92742,3549,66,4,82.2,3
92743,3549,63,4,78.2,2
92744,3549,50,4,77.9,2
92745,3549,89,4,65.6,1
92746,3550,28,4,75.0,2
92747,3550,70,4,80.9,3
92748,3550,16,4,71.2,2
92749,3550,15,4,68.0,1
92750,3550,106,4,81.4,3
92751,3551,110,4,79.4,2
92752,3551,15,4,95.3,4
92753,3551,55,4,76.8,2
92754,3551,60,4,65.9,1
92755,3551,8,4,64.6,1
92756,3552,2,4,72.7,2
92757,3552,17,4,75.3,2
92758,3552,40,4,81.1,3
92759,3552,78,4,82.5,3
92760,3552,37,4,88.6,3
92761,3553,72,4,76.3,2
92762,3553,108,4,79.1,2
92763,3553,109,4,76.6,2
92764,3553,25,4,60.6,1
92765,3553,55,4,76.3,2
92766,3554,84,4,64.3,1
92767,3554,102,4,77.3,2
92768,3554,53,4,55.7,0
92769,3554,29,4,70.6,2
92770,3554,85,4,70.8,2
92771,3555,78,4,84.3,3
92772,3555,34,4,77.7,2
92773,3555,18,4,86.7,3
92774,3555,75,4,70.2,2
92775,3555,41,4,74.5,2
92776,3556,39,4,66.6,1
92777,3556,102,4,76.3,2
92778,3556,52,4,84.3,3
92779,3556,83,4,70.9,2
92780,3556,16,4,64.0,1
92781,3557,30,4,80.8,3
92782,3557,44,4,66.0,1
92783,3557,103,4,71.2,2
92784,3557,120,4,71.5,2
92785,3557,34,4,80.1,3
92786,3558,84,4,74.8,2
92787,3558,62,4,74.0,2
92788,3558,18,4,78.3,2
92789,3558,8,4,76.9,2
92790,3558,96,4,88.8,3
92791,3559,93,4,65.6,1
92792,3559,47,4,76.5,2
92793,3559,71,4,80.0,3
92794,3559,100,4,78.1,2
92795,3559,20,4,70.8,2
92796,3560,85,4,65.3,1
92797,3560,25,4,68.4,1
92798,3560,9,4,65.3,1
92799,3560,109,4,64.0,1
92800,3560,1,4,73.2,2
92801,3561,72,4,74.0,2
92802,3561,80,4,70.4,2
92803,3561,69,4,72.6,2
92804,3561,67,4,74.4,2
92805,3561,98,4,76.9,2
92806,3562,103,4,78.5,2
92807,3562,32,4,69.1,1
92808,3562,116,4,60.6,1
92809,3562,36,4,81.1,3
92810,3562,42,4,68.1,1
92811,3563,41,4,72.0,2
92812,3563,44,4,79.8,2
92813,3563,101,4,70.6,2
92814,3563,120,4,72.2,2
92815,3563,4,4,83.5,3
92816,3564,91,4,81.7,3
92817,3564,29,4,64.9,1
92818,3564,88,4,75.2,2
92819,3564,96,4,71.6,2
92820,3564,81,4,65.0,1
92821,3565,66,4,69.6,1
92822,3565,103,4,79.6,2
92823,3565,64,4,64.4,1
92824,3565,29,4,67.4,1
92825,3565,56,4,71.5,2
92826,3566,57,4,80.3,3
92827,3566,48,4,68.8,1
92828,3566,119,4,76.7,2
92829,3566,117,4,72.1,2
92830,3566,109,4,64.0,1
92831,3567,68,4,69.1,1
92832,3567,41,4,74.5,2
92833,3567,32,4,62.4,1
92834,3567,117,4,79.2,2
92835,3567,44,4,74.6,2
92836,3568,44,4,71.9,2
92837,3568,9,4,75.5,2
92838,3568,80,4,78.7,2
92839,3568,46,4,73.9,2
92840,3568,38,4,75.3,2
92841,3569,47,4,73.0,2
92842,3569,9,4,91.5,4
92843,3569,31,4,87.4,3
92844,3569,110,4,76.3,2
92845,3569,118,4,88.2,3
92846,3570,54,4,66.0,1
92847,3570,67,4,67.0,1
92848,3570,40,4,64.8,1
92849,3570,88,4,79.5,2
92850,3570,17,4,67.9,1
92851,3571,9,4,79.9,2
92852,3571,36,4,72.9,2
92853,3571,6,4,67.8,1
92854,3571,20,4,76.9,2
92855,3571,92,4,62.6,1
92856,3572,78,4,79.0,2
92857,3572,16,4,98.8,4
92858,3572,120,4,82.4,3
92859,3572,14,4,75.4,2
92860,3572,87,4,75.8,2
92861,3573,19,4,59.9,0
92862,3573,51,4,79.2,2
92863,3573,104,4,67.1,1
92864,3573,100,4,65.7,1
92865,3573,23,4,78.0,2
92866,3574,12,4,75.5,2
92867,3574,75,4,79.8,2
92868,3574,22,4,83.3,3
92869,3574,114,4,72.5,2
92870,3574,39,4,76.7,2
92871,3575,13,4,74.4,2
92872,3575,107,4,63.0,1
92873,3575,55,4,82.7,3
92874,3575,24,4,86.2,3
92875,3575,67,4,70.5,2
92876,3576,42,4,67.7,1
92877,3576,102,4,64.1,1
92878,3576,43,4,72.9,2
92879,3576,101,4,72.4,2
92880,3576,117,4,67.3,1
92881,3577,111,4,79.2,2
92882,3577,55,4,65.2,1
92883,3577,14,4,62.9,1
92884,3577,66,4,55.9,0
92885,3577,2,4,83.3,3
92886,3578,89,4,74.8,2
92887,3578,22,4,79.1,2
92888,3578,39,4,76.3,2
92889,3578,4,4,79.2,2
92890,3578,67,4,62.1,1
92891,3579,114,4,77.3,2
92892,3579,71,4,53.9,0
92893,3579,24,4,78.6,2
92894,3579,15,4,61.9,1
92895,3579,74,4,68.8,1
92896,3580,63,4,76.2,2
92897,3580,111,4,61.4,1
92898,3580,10,4,84.7,3
92899,3580,104,4,72.9,2
92900,3580,17,4,76.6,2
92901,3581,42,4,73.0,2
92902,3581,91,4,74.7,2
92903,3581,79,4,67.3,1
92904,3581,37,4,66.0,1
92905,3581,71,4,67.7,1
92906,3582,69,4,73.0,2
92907,3582,107,4,83.0,3
92908,3582,88,4,66.2,1
92909,3582,56,4,62.9,1
92910,3582,92,4,75.0,2
92911,3583,29,4,69.7,1
92912,3583,71,4,82.1,3
92913,3583,23,4,61.2,1
92914,3583,106,4,77.7,2
92915,3583,9,4,58.1,0
92916,3584,4,4,75.6,2
92917,3584,33,4,62.9,1
92918,3584,63,4,68.0,1
92919,3584,65,4,77.8,2
92920,3584,26,4,67.2,1
92921,3585,15,4,58.8,0
92922,3585,113,4,57.8,0
92923,3585,97,4,78.8,2
92924,3585,12,4,66.4,1
92925,3585,32,4,64.8,1
92926,3586,63,4,73.3,2
92927,3586,95,4,65.6,1
92928,3586,7,4,76.4,2
92929,3586,52,4,75.2,2
92930,3586,54,4,54.4,0
92931,3587,104,4,81.3,3
92932,3587,115,4,74.3,2
92933,3587,101,4,78.1,2
92934,3587,89,4,78.1,2
92935,3587,99,4,60.3,1
92936,3588,114,4,65.3,1
92937,3588,54,4,89.8,3
92938,3588,82,4,74.5,2
92939,3588,93,4,62.8,1
92940,3588,18,4,58.3,0
92941,3589,15,4,70.1,2
92942,3589,77,4,80.5,3
92943,3589,66,4,85.1,3
92944,3589,1,4,74.4,2
92945,3589,58,4,79.2,2
92946,3590,99,4,81.2,3
92947,3590,13,4,69.3,1
92948,3590,88,4,91.9,4
92949,3590,94,4,64.2,1
92950,3590,12,4,74.9,2
92951,3591,22,4,75.1,2
92952,3591,120,4,79.2,2
92953,3591,71,4,72.6,2
92954,3591,72,4,79.1,2
92955,3591,55,4,68.2,1
92956,3592,12,4,77.3,2
92957,3592,89,4,75.6,2
92958,3592,6,4,78.5,2
92959,3592,59,4,70.6,2
92960,3592,14,4,79.0,2
92961,3593,101,4,78.2,2
92962,3593,93,4,80.1,3
92963,3593,99,4,74.4,2
92964,3593,37,4,84.4,3
92965,3593,73,4,78.5,2
92966,3594,1,4,63.6,1
92967,3594,40,4,74.1,2
92968,3594,87,4,64.3,1
92969,3594,63,4,70.1,2
92970,3594,30,4,78.3,2
92971,3595,76,4,83.3,3
92972,3595,75,4,90.8,4
92973,3595,45,4,68.7,1
92974,3595,53,4,78.5,2
92975,3595,85,4,61.7,1
92976,3596,57,4,70.2,2
92977,3596,73,4,68.4,1
92978,3596,2,4,55.8,0
92979,3596,3,4,72.6,2
92980,3596,81,4,86.6,3
92981,3597,17,4,59.7,0
92982,3597,29,4,84.3,3
92983,3597,105,4,72.3,2
92984,3597,9,4,76.0,2
92985,3597,8,4,82.5,3
92986,3598,94,4,85.3,3
92987,3598,50,4,67.6,1
92988,3598,86,4,78.4,2
92989,3598,90,4,70.2,2
92990,3598,71,4,85.8,3
92991,3599,75,4,85.5,3
92992,3599,25,4,60.7,1
92993,3599,69,4,72.3,2
92994,3599,57,4,68.5,1
92995,3599,117,4,87.4,3
92996,3600,33,4,77.4,2
92997,3600,7,4,81.7,3
92998,3600,30,4,77.0,2
92999,3600,63,4,93.3,4
93000,3600,87,4,73.3,2
93001,3601,71,4,63.3,1
93002,3601,87,4,74.0,2
93003,3601,74,4,82.7,3
93004,3601,78,4,78.3,2
93005,3601,82,4,61.3,1
93006,3602,84,4,83.2,3
93007,3602,114,4,67.6,1
93008,3602,115,4,85.9,3
93009,3602,57,4,73.2,2
93010,3602,58,4,77.3,2
93011,3603,48,4,66.3,1
93012,3603,93,4,78.5,2
93013,3603,37,4,85.1,3
93014,3603,73,4,83.2,3
93015,3603,55,4,70.3,2
93016,3604,80,4,78.8,2
93017,3604,30,4,70.4,2
93018,3604,56,4,83.0,3
93019,3604,36,4,68.3,1
93020,3604,113,4,69.2,1
93021,3605,39,4,77.3,2
93022,3605,74,4,80.6,3
93023,3605,95,4,68.6,1
93024,3605,27,4,66.5,1
93025,3605,91,4,74.6,2
93026,3606,109,4,73.2,2
93027,3606,82,4,77.8,2
93028,3606,34,4,67.7,1
93029,3606,31,4,79.4,2
93030,3606,87,4,83.8,3
93031,3607,51,4,69.5,1
93032,3607,64,4,90.7,4
93033,3607,80,4,55.1,0
93034,3607,39,4,72.9,2
93035,3607,6,4,71.3,2
93036,3608,79,4,68.7,1
93037,3608,108,4,75.9,2
93038,3608,12,4,69.1,1
93039,3608,20,4,81.2,3
93040,3608,69,4,68.6,1
93041,3609,72,4,71.3,2
93042,3609,71,4,59.5,0
93043,3609,66,4,83.9,3
93044,3609,112,4,74.5,2
93045,3609,85,4,87.2,3
93046,3610,26,4,79.1,2
93047,3610,46,4,77.1,2
93048,3610,77,4,74.2,2
93049,3610,85,4,87.4,3
93050,3610,70,4,50.8,0
93051,3611,73,4,63.0,1
93052,3611,33,4,91.3,4
93053,3611,1,4,84.0,3
93054,3611,26,4,90.3,4
93055,3611,22,4,76.2,2
93056,3612,52,4,83.8,3
93057,3612,84,4,71.1,2
93058,3612,98,4,82.5,3
93059,3612,64,4,73.6,2
93060,3612,57,4,58.5,0
93061,3613,54,4,76.2,2
93062,3613,90,4,79.8,2
93063,3613,33,4,65.1,1
93064,3613,31,4,69.5,1
93065,3613,117,4,80.2,3
93066,3614,69,4,79.8,2
93067,3614,26,4,83.6,3
93068,3614,102,4,70.1,2
93069,3614,114,4,66.6,1
93070,3614,29,4,58.9,0
93071,3615,35,4,73.1,2
93072,3615,115,4,71.0,2
93073,3615,70,4,60.4,1
93074,3615,86,4,84.8,3
93075,3615,108,4,77.7,2
93076,3616,17,4,81.9,3
93077,3616,22,4,70.4,2
93078,3616,13,4,80.4,3
93079,3616,46,4,85.4,3
93080,3616,35,4,68.8,1
93081,3617,53,4,59.5,0
93082,3617,81,4,87.7,3
93083,3617,50,4,82.1,3
93084,3617,47,4,66.7,1
93085,3617,33,4,77.9,2
93086,3618,26,4,66.0,1
93087,3618,49,4,80.7,3
93088,3618,22,4,85.2,3
93089,3618,63,4,58.6,0
93090,3618,73,4,74.9,2
93091,3619,95,4,77.5,2
93092,3619,102,4,78.6,2
93093,3619,50,4,88.6,3
93094,3619,109,4,59.7,0
93095,3619,17,4,67.6,1
93096,3620,111,4,73.8,2
93097,3620,67,4,77.3,2
93098,3620,2,4,80.6,3
93099,3620,118,4,73.3,2
93100,3620,102,4,72.6,2
93101,3621,110,4,68.4,1
93102,3621,113,4,84.7,3
93103,3621,30,4,63.9,1
93104,3621,79,4,100.0,4
93105,3621,60,4,74.9,2
93106,3622,56,4,67.6,1
93107,3622,82,4,65.1,1
93108,3622,15,4,91.5,4
93109,3622,24,4,76.0,2
93110,3622,10,4,73.5,2
93111,3623,93,4,68.8,1
93112,3623,20,4,69.0,1
93113,3623,109,4,62.9,1
93114,3623,2,4,80.4,3
93115,3623,77,4,68.7,1
93116,3624,33,4,68.4,1
93117,3624,80,4,88.2,3
93118,3624,29,4,72.8,2
93119,3624,39,4,81.7,3
93120,3624,37,4,71.8,2
93121,3625,19,4,79.0,2
93122,3625,16,4,87.2,3
93123,3625,63,4,69.6,1
93124,3625,81,4,64.4,1
93125,3625,118,4,56.3,0
93126,3626,88,4,80.4,3
93127,3626,94,4,73.6,2
93128,3626,38,4,71.3,2
93129,3626,42,4,75.3,2
93130,3626,1,4,80.0,3
93131,3627,98,4,73.4,2
93132,3627,1,4,72.4,2
93133,3627,93,4,61.2,1
93134,3627,61,4,66.5,1
93135,3627,32,4,62.9,1
93136,3628,28,4,74.4,2
93137,3628,13,4,76.5,2
93138,3628,96,4,77.1,2
93139,3628,100,4,93.5,4
93140,3628,87,4,69.3,1
93141,3629,105,4,89.2,3
93142,3629,104,4,77.5,2
93143,3629,68,4,56.5,0
93144,3629,87,4,67.0,1
93145,3629,49,4,85.3,3
93146,3630,30,4,85.7,3
93147,3630,93,4,91.9,4
93148,3630,103,4,71.4,2
93149,3630,116,4,80.5,3
93150,3630,99,4,62.1,1
93151,3631,64,4,81.8,3
93152,3631,69,4,86.2,3
93153,3631,47,4,75.3,2
93154,3631,76,4,98.3,4
93155,3631,108,4,65.6,1
93156,3632,17,4,73.2,2
93157,3632,110,4,52.0,0
93158,3632,81,4,87.2,3
93159,3632,117,4,73.2,2
93160,3632,92,4,75.1,2
93161,3633,47,4,71.5,2
93162,3633,114,4,88.7,3
93163,3633,67,4,72.8,2
93164,3633,1,4,83.1,3
93165,3633,25,4,68.5,1
93166,3634,104,4,73.0,2
93167,3634,83,4,78.7,2
93168,3634,38,4,63.5,1
93169,3634,6,4,72.6,2
93170,3634,49,4,80.7,3
93171,3635,35,4,70.5,2
93172,3635,58,4,78.2,2
93173,3635,9,4,61.8,1
93174,3635,38,4,76.5,2
93175,3635,1,4,82.2,3
93176,3636,23,4,83.5,3
93177,3636,54,4,72.6,2
93178,3636,20,4,67.7,1
93179,3636,1,4,73.2,2
93180,3636,21,4,86.8,3
93181,3637,101,4,70.0,2
93182,3637,38,4,65.8,1
93183,3637,108,4,78.1,2
93184,3637,69,4,83.5,3
93185,3637,53,4,76.2,2
93186,3638,82,4,67.7,1
93187,3638,61,4,86.5,3
93188,3638,28,4,77.1,2
93189,3638,42,4,67.7,1
93190,3638,58,4,62.5,1
93191,3639,13,4,76.7,2
93192,3639,51,4,75.6,2
93193,3639,96,4,76.3,2
93194,3639,14,4,74.5,2
93195,3639,58,4,63.1,1
93196,3640,103,4,85.5,3
93197,3640,110,4,64.8,1
93198,3640,105,4,63.6,1
93199,3640,28,4,65.3,1
93200,3640,94,4,85.6,3
93201,3641,59,4,57.1,0
93202,3641,30,4,68.5,1
93203,3641,50,4,80.0,3
93204,3641,14,4,72.4,2
93205,3641,69,4,70.7,2
93206,3642,48,4,70.4,2
93207,3642,96,4,71.8,2
93208,3642,104,4,85.5,3
93209,3642,61,4,84.3,3
93210,3642,6,4,74.0,2
93211,3643,24,4,80.7,3
93212,3643,91,4,91.4,4
93213,3643,20,4,94.7,4
93214,3643,107,4,76.0,2
93215,3643,61,4,91.1,4
93216,3644,30,4,68.9,1
93217,3644,13,4,82.8,3
93218,3644,89,4,70.1,2
93219,3644,103,4,85.4,3
93220,3644,102,4,85.0,3
93221,3645,23,4,67.8,1
93222,3645,18,4,79.7,2
93223,3645,46,4,71.9,2
93224,3645,9,4,74.0,2
93225,3645,66,4,81.0,3
93226,3646,52,4,78.4,2
93227,3646,3,4,64.8,1
93228,3646,46,4,64.2,1
93229,3646,6,4,63.3,1
93230,3646,106,4,72.8,2
93231,3647,93,4,89.9,3
93232,3647,19,4,76.5,2
93233,3647,29,4,63.4,1
93234,3647,18,4,74.6,2
93235,3647,91,4,76.7,2
93236,3648,15,4,70.5,2
93237,3648,116,4,76.6,2
93238,3648,27,4,88.5,3
93239,3648,38,4,67.8,1
93240,3648,22,4,83.8,3
93241,3649,118,4,67.1,1
93242,3649,53,4,80.5,3
93243,3649,9,4,79.6,2
93244,3649,62,4,78.2,2
93245,3649,81,4,58.0,0
93246,3650,9,4,70.8,2
93247,3650,23,4,63.1,1
93248,3650,52,4,76.3,2
93249,3650,25,4,61.0,1
93250,3650,28,4,66.5,1
93251,3651,28,4,73.2,2
93252,3651,107,4,79.3,2
93253,3651,94,4,68.8,1
93254,3651,44,4,68.2,1
93255,3651,13,4,76.7,2
93256,3652,117,4,69.8,1
93257,3652,25,4,90.0,4
93258,3652,119,4,78.0,2
93259,3652,75,4,75.5,2
93260,3652,67,4,74.8,2
93261,3653,109,4,81.4,3
93262,3653,105,4,61.6,1
93263,3653,103,4,83.2,3
93264,3653,41,4,74.7,2
93265,3653,7,4,62.7,1
93266,3654,31,4,78.5,2
93267,3654,7,4,79.0,2
93268,3654,3,4,62.0,1
93269,3654,70,4,67.3,1
93270,3654,116,4,76.0,2
93271,3655,18,4,76.5,2
93272,3655,75,4,79.6,2
93273,3655,76,4,74.2,2
93274,3655,90,4,52.9,0
93275,3655,63,4,89.9,3
93276,3656,22,4,74.5,2
93277,3656,41,4,75.9,2
93278,3656,64,4,71.2,2
93279,3656,103,4,73.5,2
93280,3656,85,4,81.9,3
93281,3657,86,4,65.0,1
93282,3657,20,4,69.0,1
93283,3657,47,4,71.5,2
93284,3657,85,4,76.3,2
93285,3657,83,4,81.4,3
93286,3658,21,4,54.2,0
93287,3658,50,4,84.8,3
93288,3658,104,4,89.3,3
93289,3658,111,4,78.7,2
93290,3658,38,4,67.0,1
93291,3659,100,4,63.8,1
93292,3659,54,4,83.5,3
93293,3659,112,4,67.4,1
93294,3659,12,4,83.5,3
93295,3659,27,4,84.7,3
93296,3660,30,4,70.5,2
93297,3660,103,4,71.2,2
93298,3660,106,4,74.8,2
93299,3660,18,4,70.3,2
93300,3660,58,4,72.6,2
93301,3661,92,4,67.2,1
93302,3661,8,4,82.2,3
93303,3661,101,4,53.0,0
93304,3661,11,4,72.8,2
93305,3661,49,4,76.4,2
93306,3662,58,4,73.9,2
93307,3662,14,4,66.1,1
93308,3662,74,4,77.3,2
93309,3662,72,4,81.5,3
93310,3662,55,4,78.0,2
93311,3663,25,4,79.7,2
93312,3663,110,4,77.9,2
93313,3663,112,4,92.1,4
93314,3663,97,4,76.6,2
93315,3663,16,4,95.0,4
93316,3664,67,4,82.5,3
93317,3664,115,4,95.4,4
93318,3664,97,4,82.0,3
93319,3664,34,4,73.1,2
93320,3664,14,4,87.2,3
93321,3665,28,4,73.9,2
93322,3665,1,4,65.1,1
93323,3665,85,4,63.4,1
93324,3665,59,4,60.0,1
93325,3665,102,4,79.3,2
93326,3666,22,4,80.6,3
93327,3666,18,4,77.3,2
93328,3666,50,4,89.9,3
93329,3666,108,4,76.3,2
93330,3666,87,4,68.2,1
93331,3667,92,4,82.9,3
93332,3667,7,4,81.5,3
93333,3667,27,4,67.8,1
93334,3667,70,4,84.4,3
93335,3667,76,4,75.9,2
93336,3668,8,4,81.7,3
93337,3668,55,4,68.4,1
93338,3668,80,4,63.8,1
93339,3668,28,4,67.7,1
93340,3668,118,4,75.5,2
93341,3669,18,4,86.1,3
93342,3669,85,4,87.5,3
93343,3669,70,4,79.3,2
93344,3669,49,4,79.9,2
93345,3669,62,4,71.3,2
93346,3670,97,4,64.4,1
93347,3670,101,4,89.4,3
93348,3670,14,4,74.5,2
93349,3670,22,4,67.6,1
93350,3670,50,4,81.8,3
93351,3671,106,4,73.5,2
93352,3671,12,4,75.1,2
93353,3671,28,4,61.1,1
93354,3671,67,4,63.8,1
93355,3671,47,4,84.9,3
93356,3672,70,4,70.7,2
93357,3672,45,4,75.3,2
93358,3672,87,4,75.9,2
93359,3672,40,4,70.7,2
93360,3672,71,4,79.1,2
93361,3673,87,4,77.5,2
93362,3673,85,4,84.7,3
93363,3673,37,4,71.3,2
