student_id,household_income_usd,scholarship_flag,aid_amount_usd,work_hours_per_week,outstanding_balance_usd
2805,19292,0,13717,16,35
2806,24250,1,12596,22,1268
2807,23181,0,4647,5,2238
2808,108373,0,11282,6,0
2809,15708,1,14070,14,1189
2810,31767,0,8841,17,625
2811,39946,0,6876,7,202
2812,21385,0,11695,17,349
2813,16401,0,12614,7,0
2814,18180,0,2753,13,845
2815,25584,0,8539,2,891
2816,21573,1,9213,15,1094
2817,70684,0,15584,16,762
2818,21686,0,5141,14,0
2819,21558,0,10221,0,1131
2820,37672,1,12771,9,0
2821,35391,0,8248,15,546
2822,10000,0,13525,6,0
2823,17650,0,7621,22,1377
2824,21956,0,3108,30,37
2825,16207,0,13874,5,2284
2826,52968,0,6213,17,190
2827,12119,0,8378,11,1044
2828,55860,1,9376,16,1087
2829,10000,0,4221,11,0
2830,31213,0,4333,11,0
2831,76000,0,1837,8,0
2832,20809,0,10076,16,752
2833,30153,0,10879,0,0
2834,55083,0,8994,6,0
2835,54156,0,10438,13,1914
2836,35647,1,9476,7,163
2837,26658,1,10807,22,1320
2838,26495,0,7888,16,343
2839,12912,0,7712,3,423
2840,16076,0,3666,10,230
2841,30383,0,13267,18,455
2842,35035,0,6842,14,0
2843,139033,0,6147,11,0
2844,47498,0,5751,11,4
2845,24117,1,8460,21,1119
2846,40386,1,8501,1,1817
2847,10318,1,10785,27,1627
2848,31278,0,1267,14,353
2849,44839,0,4558,26,0
2850,45069,1,15949,12,505
2851,28574,1,15673,32,907
2852,41852,0,6957,7,571
2853,25304,1,19981,13,1210
2854,37700,0,10804,19,0
2855,16901,0,13888,18,583
2856,15103,0,8365,5,534
2857,63461,0,6998,0,430
2858,26604,0,11810,5,60
2859,38767,0,12471,10,0
2860,18567,0,6912,11,0
2861,15126,1,11762,13,2037
2862,21442,1,0,18,0
2863,38366,0,5400,11,133
2864,10000,0,13710,0,54
2865,33670,0,5861,20,202
2866,44740,1,9787,21,2313
2867,17513,1,9506,15,958
2868,34367,1,5621,10,178
2869,32801,0,7646,14,551
2870,17675,0,7166,21,1208
2871,27218,1,6336,3,1551
2872,29482,1,9423,7,944
2873,17632,0,3293,7,2061
2874,24129,0,7804,3,0
2875,29318,0,7705,33,371
2876,35320,0,15891,13,748
2877,92389,0,4799,3,881
2878,16632,1,13246,1,74
2879,66977,1,4218,19,1449
2880,17353,0,17851,21,1066
2881,29688,0,9586,20,174
2882,51612,0,8957,27,294
2883,38725,0,10450,8,1414
2884,10000,0,8258,2,137
2885,57032,1,8345,33,0
2886,36098,1,6252,7,0
2887,21296,0,8810,17,0
2888,27488,0,13014,5,261
2889,38421,1,2532,21,0
2890,42262,0,16855,2,17
2891,41346,0,4553,32,2445
2892,19360,1,11237,15,0
2893,29515,0,5105,1,1194
2894,17928,1,9768,0,765
2895,47088,0,9309,11,1744
2896,25682,0,7289,21,13
2897,38634,0,8714,8,637
2898,21843,1,10440,22,387
2899,31301,0,10253,4,660
2900,26501,1,11982,18,0
2901,14353,1,1329,10,81
2902,57212,1,8663,18,0
2903,44405,0,13355,5,0
2904,13884,0,11379,7,697
2905,18185,1,5539,1,2129
2906,20811,1,8513,21,1439
2907,65527,1,9087,8,802
2908,50025,0,7022,8,158
2909,33858,0,7355,8,0
2910,11511,1,7959,16,0
2911,39101,0,4126,0,577
2912,32906,0,16508,2,2166
2913,24174,0,8729,23,1138
2914,65713,0,7136,14,776
2915,26372,1,13007,7,2412
2916,60390,0,1763,19,690
2917,23848,0,10188,14,1030
2918,17795,1,4143,23,2333
2919,14079,1,11449,7,1379
2920,28342,0,4548,6,983
2921,30536,0,10803,1,0
2922,16766,0,18630,21,1761
2923,17236,0,8616,21,0
2924,60197,1,4023,18,0
2925,46411,0,5397,4,830
2926,89183,0,9373,1,1067
2927,11268,0,13073,19,0
2928,82859,0,3534,14,0
2929,18539,1,17493,5,0
2930,13505,0,10532,17,181
2931,34550,0,7957,27,349
2932,10000,1,13455,9,0
2933,56952,0,2933,11,2205
2934,32966,0,4346,20,26
2935,19494,0,2501,22,132
2936,54247,0,16965,12,1384
2937,27411,0,8053,0,0
2938,30371,0,8733,21,2206
2939,43322,0,12530,7,1387
2940,20365,0,2302,15,324
2941,15786,0,4745,21,1756
2942,27494,0,9414,18,1762
2943,13214,1,16746,13,252
2944,22966,0,11549,12,0
2945,16304,0,9425,6,251
2946,24658,0,9033,14,1016
2947,17359,0,12504,3,180
2948,24231,0,4141,19,351
2949,55078,0,9197,19,187
2950,19044,0,9878,12,70
2951,37442,0,6945,6,841
2952,10045,1,9473,0,178
2953,24394,0,1559,5,1802
2954,18125,0,5798,6,566
2955,30782,0,0,13,0
2956,21343,1,12690,5,651
2957,49944,0,8496,19,1160
2958,24042,1,9463,23,505
2959,58394,0,9035,13,0
2960,10000,0,9205,1,0
2961,30459,0,6622,0,841
2962,32228,0,2419,12,915
2963,16969,0,9992,9,1438
2964,29752,0,4038,4,0
2965,39708,0,9401,10,670
2966,57076,0,13241,32,0
2967,25053,1,17090,27,727
2968,22843,0,9521,26,0
2969,20726,0,6762,8,1587
2970,30634,0,6105,10,0
2971,16959,0,9356,20,0
2972,46644,0,230,12,734
2973,11229,0,4782,17,0
2974,28602,0,4951,2,0
2975,12994,0,9643,16,1130
2976,28887,1,9777,0,0
2977,48293,0,8616,0,0
2978,33223,0,7506,9,0
2979,20710,0,7121,20,0
2980,45706,0,9221,15,1233
2981,10000,0,10790,11,955
2982,28557,0,12271,0,699
2983,18047,0,7892,0,1587
2984,39996,1,14209,10,0
2985,10000,0,14361,9,646
2986,22488,0,5566,12,2016
2987,20216,0,11167,26,857
2988,51151,0,5723,13,0
2989,18483,0,12913,23,1111
2990,26025,1,10753,6,610
2991,31027,0,6429,0,664
2992,29315,0,4368,21,0
2993,28962,1,7710,23,1798
2994,30854,0,7378,24,1768
2995,29723,1,14497,4,462
2996,123737,1,8812,7,247
2997,10142,1,8198,8,1295
2998,18496,0,15098,16,0
2999,28905,1,8392,4,0
3000,57975,0,3373,15,1142
3001,52695,1,4525,19,552
3002,55410,0,5053,18,1644
3003,29109,1,9988,4,0
3004,62607,0,8109,20,0
3005,20751,0,5525,13,1125
3006,51509,1,3818,7,0
3007,33307,0,4456,20,1173
3008,33663,0,2715,13,635
3009,13458,0,0,23,0
3010,10279,0,0,20,0
3011,24975,0,9185,18,137
3012,28116,0,6778,12,0
3013,15173,0,10351,1,2260
3014,51817,0,5318,0,557
3015,18142,0,5573,33,797
3016,41995,1,6563,16,0
3017,24921,1,6435,23,0
3018,47523,0,4967,13,1244
3019,14493,1,16924,11,0
3020,11351,1,9557,13,136
3021,41092,0,4829,14,834
3022,49609,1,13842,12,244
3023,35913,1,9898,25,67
3024,17500,0,12324,19,0
3025,44615,0,9990,15,1266
3026,41814,0,8549,19,1664
3027,14989,0,9198,20,2220
3028,38926,1,11514,15,378
3029,32387,1,4905,17,889
3030,31661,0,8473,18,1445
3031,12967,0,9125,18,688
3032,48714,0,9637,12,1411
3033,21470,0,6047,19,989
3034,20156,0,12826,4,1145
3035,39069,1,10904,13,0
3036,26081,1,8347,12,0
3037,12564,1,11614,18,1166
3038,74435,1,14164,6,557
3039,34095,0,5090,8,574
3040,29369,0,4566,5,0
3041,29180,0,11269,17,1675
3042,30008,0,11856,0,273
3043,31507,0,7566,5,0
3044,58949,0,7252,0,2187
3045,76761,0,11556,7,483
3046,24987,0,4811,12,1027
3047,44615,0,0,22,2937
3048,43314,0,8448,23,169
3049,44966,0,8452,1,632
3050,63760,0,11730,9,65
3051,49569,0,11210,15,1572
3052,38190,1,16659,9,0
3053,20318,0,9065,5,1684
3054,35667,0,16846,0,1337
3055,15874,0,12685,3,0
3056,39211,0,8445,22,421
3057,36011,0,12276,21,2009
3058,12595,1,6430,34,0
3059,22437,0,6888,19,634
3060,19056,0,7400,4,258
3061,45329,0,7243,16,179
3062,24923,0,11415,16,0
3063,12659,0,12413,17,538
3064,38852,0,11135,11,0
3065,33658,0,5495,10,803
3066,32039,0,10718,16,870
3067,15345,0,12855,5,1819
3068,42304,0,10904,21,1718
3069,27782,0,2357,3,560
3070,26800,0,4128,3,1372
3071,13978,0,10234,9,1503
3072,14284,0,12654,16,699
3073,250000,0,4087,20,274
3074,14885,0,7980,16,1839
3075,10000,0,8177,7,741
3076,23594,1,5971,11,0
3077,26521,0,9132,8,887
3078,17152,1,11576,20,0
3079,18159,0,8681,14,2493
3080,27687,0,11990,23,0
3081,37000,0,7841,18,271
3082,12836,0,10831,10,1393
3083,23450,0,9717,11,2967
3084,29701,0,10646,13,480
3085,25761,0,6130,12,0
3086,19693,0,10147,18,0
3087,16074,0,12656,15,0
3088,83941,0,11752,8,745
3089,10000,0,12921,28,889
3090,55006,1,10772,14,0
3091,14980,0,14410,4,354
3092,34345,0,6864,17,323
3093,31161,0,7000,4,38
3094,15936,1,17020,15,1098
3095,26493,0,9869,12,144
3096,23429,0,11653,13,1783
3097,30231,0,1147,5,0
3098,64162,0,9459,11,484
3099,69825,1,11118,11,0
3100,18762,0,10320,12,1057
3101,36587,0,10227,27,400
3102,54786,0,6656,8,419
3103,22929,0,17803,14,148
3104,42607,0,4859,2,1469
3105,124009,0,7060,0,1453
3106,15001,0,11758,9,907
3107,39624,0,3981,23,260
3108,16241,0,7811,2,755
3109,20434,0,11143,18,825
3110,22351,0,6186,21,415
3111,38782,1,7333,23,2533
3112,100278,0,9789,17,35
3113,20780,0,8711,6,590
3114,54461,0,5577,2,243
3115,17308,0,8639,0,2041
3116,22842,0,7990,27,65
3117,65360,0,12010,19,1351
3118,52792,1,6208,17,0
3119,23223,0,4724,0,694
3120,20674,1,9079,17,2254
3121,39385,0,6979,14,0
3122,20082,0,11851,15,0
3123,22294,0,8660,9,2541
3124,23368,0,10670,13,1487
3125,26716,0,13777,4,0
3126,20952,1,6801,13,159
3127,11150,1,15818,2,311
3128,75453,0,8136,20,1178
3129,48657,0,0,19,1127
3130,28215,1,10965,18,824
3131,19089,1,4483,0,0
3132,61194,1,4738,13,1735
3133,39362,0,4039,18,1228
3134,20146,0,7725,18,240
3135,40316,0,3015,26,2657
3136,31208,1,15082,4,379
3137,32228,0,12488,10,1268
3138,49871,0,18415,15,2503
3139,40160,0,7692,13,606
3140,49630,1,8089,19,136
3141,89295,1,10878,0,1211
3142,42200,0,11474,9,694
3143,121886,1,15184,9,1662
3144,60873,1,7591,18,1251
3145,25656,0,12039,22,1409
3146,11988,1,14016,15,0
3147,61239,0,19846,28,1367
3148,13696,0,13668,11,0
3149,32635,1,17513,7,1121
3150,45866,1,17970,25,1128
3151,15620,0,5369,11,0
3152,20376,1,6961,6,1535
3153,15702,0,12004,20,516
3154,102620,0,6581,6,136
3155,46197,0,11143,16,531
3156,19261,0,7723,23,0
3157,11800,1,11659,12,1930
3158,17623,0,9346,22,1228
3159,20395,1,12911,15,2277
3160,21312,0,3286,0,460
3161,47817,0,2876,20,329
3162,12753,0,7632,24,1379
3163,57091,0,8477,16,1468
3164,10058,0,14713,9,1630
3165,28424,0,9729,14,1491
3166,19581,1,10975,8,2057
3167,54001,0,7001,23,1248
3168,70563,0,10084,14,1060
3169,48304,0,7083,15,1896
3170,38776,0,3269,11,0
3171,25307,0,12282,21,1257
3172,66487,1,8020,5,0
3173,16311,1,8301,31,856
3174,38882,0,2319,13,973
3175,56998,0,9527,14,0
3176,51518,0,14841,5,578
3177,40834,0,1164,26,760
3178,40173,0,1573,16,790
3179,50783,0,9619,19,1246
3180,27454,0,9064,8,964
3181,69984,0,6106,23,804
3182,102149,0,5788,7,614
3183,10000,1,11168,20,351
3184,23474,0,406,9,850
3185,15223,0,2780,3,0
3186,20100,1,5963,8,322
3187,32026,0,6438,3,604
3188,39443,1,8546,12,0
3189,26928,0,0,25,1177
3190,43539,0,2799,27,405
3191,19111,0,10305,32,514
3192,23322,0,10030,10,739
3193,43808,0,11459,11,0
3194,24381,1,12095,14,677
3195,13720,0,7579,0,198
3196,113442,0,4106,8,1285
3197,52205,0,4054,7,1180
3198,32789,1,6605,5,0
3199,50787,0,11292,9,530
3200,38193,0,10114,1,0
3201,11465,0,4136,13,0
3202,32595,0,9514,0,735
3203,19264,1,12510,7,1251
3204,31817,1,12049,0,395
3205,37897,0,11579,21,302
3206,52642,1,10200,28,1194
3207,16457,0,6945,8,949
3208,16823,0,8294,5,0
3209,22370,1,14061,17,441
3210,71576,1,13035,7,359
3211,23907,0,8378,2,234
3212,40984,1,14592,0,182
3213,28753,0,15429,2,1048
3214,23455,0,18237,21,0
3215,32230,0,18180,22,1507
3216,47816,0,20861,8,570
3217,44547,0,13397,16,593
3218,14396,0,0,22,1988
3219,36353,1,10849,2,1312
3220,79089,0,2129,14,187
3221,35701,0,14705,0,788
3222,58602,1,8749,10,163
3223,84481,0,9789,18,668
3224,32807,0,7417,23,0
3225,28648,1,17194,17,421
3226,38480,0,3259,0,874
3227,64368,0,10828,3,417
3228,27025,0,3829,10,120
3229,14943,0,0,14,2020
3230,36896,1,10750,13,463
3231,51894,0,3103,6,0
3232,37788,1,4020,20,451
3233,38690,0,1721,13,612
3234,29053,0,6444,3,1085
3235,25824,0,11733,7,751
3236,63734,1,4154,34,561
3237,10195,0,12326,22,791
3238,31414,0,5848,19,2360
3239,16492,0,3743,15,0
3240,29154,0,12856,4,0
3241,34835,0,11856,11,1648
3242,40277,0,11254,7,24
3243,32373,0,8927,11,205
3244,68483,0,3710,5,1005
3245,31677,0,12968,16,168
3246,15727,0,8115,6,1411
3247,55319,0,8541,7,149
3248,36387,0,9571,16,157
3249,16717,0,11965,28,1846
3250,46098,0,1488,4,429
3251,21269,0,7830,7,0
3252,52113,0,6185,12,2544
3253,13948,0,13937,8,635
3254,27584,0,14939,0,334
3255,38488,0,9172,25,67
3256,15678,0,2746,4,832
3257,40698,0,5638,15,800
3258,55253,0,0,18,2151
3259,26314,0,12062,3,429
3260,37639,1,7715,14,1363
3261,18449,0,12846,17,2960
3262,165514,0,5761,0,981
3263,29844,1,9210,11,802
3264,36270,1,8490,15,853
3265,25317,0,1615,20,865
3266,20003,0,1487,0,364
3267,53032,0,15897,13,0
3268,10000,0,4958,19,1224
3269,10000,0,10992,15,378
3270,36031,0,18526,18,394
3271,23846,0,6342,18,1129
3272,49377,0,9842,5,358
3273,21790,0,9156,19,1671
3274,10906,1,11337,18,0
3275,28572,1,11957,8,664
3276,25316,0,3201,11,0
3277,15530,0,2216,19,0
3278,47656,1,9862,22,238
3279,36834,0,13600,11,1038
3280,16457,0,11679,15,1014
3281,11852,0,2336,23,1435
3282,36794,0,10302,8,0
3283,16751,0,9010,24,197
3284,16720,1,10553,5,506
3285,27849,0,8489,11,2049
3286,30592,1,11232,18,0
3287,40206,0,7880,22,787
3288,56060,1,7610,14,516
3289,22511,0,7106,0,0
3290,42301,0,605,10,1341
3291,26782,0,10090,10,0
3292,60245,1,11993,11,1597
3293,17873,0,14630,22,0
3294,40723,0,10449,3,217
3295,18101,0,7235,11,1579
3296,17253,1,11947,11,64
3297,22610,1,8726,10,1057
3298,10000,0,5316,5,0
3299,53740,0,0,14,786
3300,17610,0,9553,9,995
3301,22551,0,9995,7,1457
3302,16641,0,13180,8,744
3303,52571,0,13779,7,0
3304,34900,0,9389,4,126
3305,41378,0,3016,6,0
3306,32922,1,5193,0,122
3307,32892,1,10887,26,535
3308,36291,0,11590,14,850
3309,52551,0,11834,11,0
3310,14937,0,6263,20,1295
3311,21111,1,1599,14,505
3312,15822,0,3175,17,1305
3313,42615,0,267,13,1986
3314,38745,0,9341,26,99
3315,45746,0,6948,33,682
3316,10000,0,6805,27,0
3317,22934,0,9910,0,168
3318,10000,0,6561,7,247
3319,95869,0,15695,8,369
3320,32087,0,7238,23,526
3321,18206,0,1081,9,1485
3322,27630,0,0,9,0
3323,29411,0,10135,8,539
3324,97364,0,10537,9,1139
3325,26492,0,10462,12,1578
3326,33235,1,4755,17,0
3327,20830,0,4460,11,1133
3328,105419,0,14701,11,21
3329,76376,1,9262,8,875
3330,10000,0,5522,14,550
3331,49623,1,15539,0,754
3332,38903,0,3883,0,1005
3333,18666,0,6337,4,0
3334,16383,0,12950,17,869
3335,10000,1,15302,0,1160
3336,43723,0,13409,20,261
3337,13152,0,10957,13,0
3338,35807,0,16066,3,0
3339,15474,0,11767,16,397
3340,14514,1,11324,5,1543
3341,30643,1,10047,12,281
3342,62967,0,6787,8,739
3343,18760,0,3040,20,806
3344,28695,0,0,19,1745
3345,31626,0,11814,20,0
3346,28360,0,7600,22,1355
3347,35807,0,4571,18,617
3348,30025,0,16126,14,1341
3349,10459,0,12785,0,1197
3350,65042,1,9372,12,158
3351,37682,1,12278,0,1770
3352,26162,0,7892,2,1991
3353,16323,0,6544,18,1547
3354,23883,1,14997,2,2216
3355,50233,0,9079,16,447
3356,13379,0,3003,10,0
3357,17969,1,11452,10,1174
3358,28247,0,10538,9,847
3359,11335,1,16788,16,1057
3360,16607,0,9162,9,148
3361,25197,1,10233,9,2075
3362,10000,0,10056,15,748
3363,25736,0,3789,11,0
3364,13509,0,18894,3,740
3365,60465,0,15859,11,1064
3366,21318,0,11873,2,0
3367,46306,0,9267,12,1043
3368,37479,0,2490,22,711
3369,18520,1,10114,4,0
3370,36722,0,9995,19,69
3371,82465,0,3898,17,717
3372,30631,1,7818,0,639
3373,24028,0,6060,13,0
3374,37360,0,5499,21,971
3375,39756,0,14743,7,767
3376,23819,0,7340,7,1223
3377,10000,0,13402,5,1009
3378,17420,0,6053,14,367
3379,13594,1,8618,0,645
3380,29316,0,8186,2,2541
3381,60221,0,8825,5,0
3382,39835,1,5794,0,325
3383,22055,0,9421,0,0
3384,34796,0,3554,5,0
3385,29381,1,17403,9,283
3386,40632,0,5869,22,443
3387,42012,1,13460,20,0
3388,64947,1,7756,16,2644
3389,27349,0,13061,29,529
3390,10110,0,6104,11,0
3391,13426,0,7785,18,1305
3392,30045,0,7032,9,0
3393,25303,0,6818,17,464
3394,45857,1,4128,7,0
3395,55408,0,5093,0,1137
3396,30385,0,9404,10,1116
3397,14046,0,10188,22,1042
3398,41655,0,3450,0,1190
3399,35154,1,7384,4,371
3400,43514,1,9684,14,1207
3401,19246,0,8326,17,2334
3402,177809,0,9533,20,910
3403,10433,0,12168,20,612
3404,31448,1,11345,12,0
3405,45651,1,5981,2,825
3406,48827,0,10779,20,0
3407,29904,0,11927,5,606
3408,43160,0,1678,4,0
3409,51176,0,9879,25,0
3410,31721,0,13265,9,522
3411,34104,0,5407,14,2098
3412,43684,0,10789,19,89
3413,30117,0,5199,13,0
3414,66193,0,6813,13,2435
3415,54095,0,4476,25,174
3416,24741,0,10491,4,470
3417,19322,0,11061,13,512
3418,47286,0,9678,15,1014
3419,31307,0,10378,0,0
3420,20832,0,10897,6,417
3421,22297,0,13441,2,920
3422,43867,1,7700,19,622
3423,22494,1,0,13,0
3424,70793,1,8364,11,0
3425,16339,0,6398,10,1014
3426,22013,1,13285,21,302
3427,17015,0,0,11,1649
3428,14309,0,9079,14,520
3429,18440,1,15374,5,961
3430,21913,0,8054,19,1108
3431,23112,0,10278,20,950
3432,10000,0,5166,0,0
3433,14529,0,10881,8,1284
3434,33121,0,7642,4,1217
3435,19508,0,5733,14,105
3436,55536,0,8232,13,234
3437,25721,0,11358,17,780
3438,42423,0,7561,7,1064
3439,23784,0,7336,11,274
3440,51497,1,9811,9,794
3441,10000,0,9083,1,66
3442,31697,0,8828,3,493
3443,74477,0,8781,0,484
3444,12403,0,3122,22,2313
3445,46694,0,7414,2,1326
3446,37611,0,13052,9,513
3447,12626,0,10311,24,701
3448,36639,0,12825,8,203
3449,36482,1,11654,19,393
3450,28149,0,8872,9,657
3451,58973,0,13762,14,200
3452,54275,0,6231,10,932
3453,48482,1,8008,2,948
3454,68945,0,14943,27,2505
3455,18268,0,11619,20,0
3456,21723,0,6872,10,372
3457,20023,1,7464,4,4
3458,21881,0,3874,5,0
3459,22133,0,6726,9,893
3460,27406,1,13690,4,464
3461,23595,1,1308,12,1174
3462,15482,0,12378,22,1236
3463,47871,0,10832,8,0
3464,17581,1,5870,23,269
3465,76469,0,8235,3,1649
3466,48246,1,7978,20,0
3467,14663,0,4386,21,249
3468,29380,1,11166,20,599
3469,12715,0,10156,15,94
3470,63864,0,11078,11,344
3471,29823,0,853,19,1665
3472,29144,0,6228,13,1421
3473,33948,0,10486,13,0
3474,26810,1,13883,4,1292
3475,20023,1,11010,5,730
3476,28065,0,12328,16,1214
3477,63106,0,8783,9,1585
3478,21291,1,12112,18,904
3479,68619,1,6659,20,1993
3480,22399,0,10905,1,1730
3481,33118,0,2777,6,1803
3482,96437,0,3905,6,457
3483,41719,0,4930,24,785
3484,36768,0,14711,11,537
3485,44009,0,6571,15,43
3486,54138,0,9790,6,1455
3487,17997,0,10246,12,1110
3488,40094,1,12120,7,143
3489,34710,1,5953,0,885
3490,10000,1,11472,7,0
3491,34500,0,4121,14,0
3492,16415,0,1427,39,824
3493,31809,0,14796,2,1979
3494,53668,0,7008,11,96
3495,16976,1,9210,14,419
3496,27688,0,12272,19,0
3497,23030,0,11364,9,566
3498,58963,0,5711,7,294
3499,21377,0,9439,18,567
3500,33870,0,10360,18,0
3501,43426,0,3068,19,410
3502,46902,0,5328,17,0
3503,16625,0,7031,0,0
3504,25524,1,10466,18,1180
3505,77719,0,13601,13,808
3506,29457,1,7642,0,634
3507,55174,1,16280,17,916
3508,102211,0,10285,9,0
3509,28552,0,1959,20,1699
3510,48957,0,9692,10,498
3511,52692,0,14201,17,1441
3512,13159,1,9619,16,0
3513,37840,0,5457,3,324
3514,73275,0,6132,23,2001
3515,11536,0,10370,5,1202
3516,27767,0,2884,5,0
3517,31848,0,15463,20,1044
3518,28011,1,14860,13,89
3519,26356,0,11212,29,0
3520,15268,0,3815,3,95
3521,37467,0,14333,17,717
3522,19008,0,13559,16,693
3523,19298,0,14315,22,0
3524,10000,1,11826,24,466
3525,12651,0,8668,18,0
3526,72170,0,9701,16,500
3527,31150,0,10554,12,911
3528,46340,0,13783,12,0
3529,17457,0,3207,19,0
3530,10000,0,9579,17,86
3531,20048,0,10700,17,1019
3532,10000,1,14838,11,0
3533,19530,0,7467,1,1212
3534,59299,0,9015,7,0
3535,28023,0,8207,7,0
3536,70926,0,9878,14,251
3537,41862,1,8418,21,138
3538,56376,0,11287,11,0
3539,25693,0,10262,5,0
3540,12899,1,4886,0,0
3541,16164,0,4003,9,1230
3542,62021,0,7954,4,599
3543,33097,0,21031,19,1923
3544,13033,1,9555,18,567
3545,43900,1,6589,6,916
3546,11674,0,5830,15,1710
3547,39203,0,10687,13,1053
3548,25457,0,15057,4,318
3549,44962,0,6073,15,163
3550,25376,0,9423,13,877
3551,45941,0,6478,19,990
3552,11866,0,11170,11,928
3553,36335,1,8481,24,464
3554,22779,0,11731,7,254
3555,37202,0,0,1,980
3556,24722,0,11124,14,500
3557,17385,0,7531,22,0
3558,27919,0,10591,3,23
3559,62478,1,10067,10,0
3560,20697,0,3330,17,902
3561,33520,0,8854,0,19
3562,19849,0,11268,30,2354
3563,10000,0,9065,14,1036
3564,31103,0,2240,9,1881
3565,250000,1,10893,19,1904
3566,13330,0,10071,12,327
3567,52845,0,6375,8,1488
3568,10000,0,0,18,678
3569,28763,1,8057,15,1556
3570,12892,0,2951,0,0
3571,38543,0,7605,9,878
3572,21346,0,2994,8,900
3573,20889,0,2836,9,1716
3574,15069,0,11096,15,0
3575,10000,0,8652,0,394
3576,24921,0,9971,20,790
3577,19413,0,5718,8,942
3578,23153,0,6080,18,2111
3579,24215,0,5447,8,834
3580,17957,1,7972,9,986
3581,31930,1,8157,27,1336
3582,26083,0,4023,4,759
3583,48791,0,5155,8,61
3584,123943,0,8779,7,0
3585,34094,0,3999,25,1231
3586,57766,0,9308,1,470
3587,32057,0,1720,19,0
3588,39310,1,11214,0,0
3589,24450,0,7697,2,654
3590,27959,0,9289,6,1057
3591,18452,0,9292,9,1268
3592,69606,0,3909,20,791
3593,53145,0,8225,10,0
3594,34651,0,3481,16,78
3595,16072,0,6355,7,0
3596,26745,1,13755,13,1803
3597,53129,0,4067,20,0
3598,128999,0,7774,17,863
3599,31142,0,4760,16,1277
3600,62023,0,9222,0,1196
3601,32992,1,13692,7,2161
3602,63925,0,6128,13,0
3603,10000,0,8864,10,228
3604,17737,0,7111,8,0
3605,35883,0,4099,5,712
3606,14328,1,11419,20,0
3607,38356,0,9943,15,1213
3608,30445,0,4053,19,19
3609,11347,1,13455,31,869
3610,10146,0,13084,0,1956
3611,36308,0,4434,14,0
3612,14939,0,13514,10,1680
3613,22599,1,10016,21,0
3614,43415,0,7724,20,935
3615,28307,0,14653,11,934
3616,23068,0,11351,13,339
3617,11967,1,7506,20,1188
3618,73122,1,7968,18,840
3619,48204,0,9303,27,883
3620,20200,1,11261,14,114
3621,17294,0,7846,9,301
3622,21224,0,5186,5,1365
3623,16523,0,5812,14,0
3624,24884,0,7904,5,151
3625,58088,0,1658,13,0
3626,54555,1,11990,26,541
3627,54446,0,9031,20,2240
3628,13650,1,6256,1,987
3629,15971,0,9940,0,0
3630,52968,1,3144,0,1735
3631,38968,0,9475,7,0
3632,22908,0,11592,9,1326
3633,45566,0,9577,21,545
3634,40250,0,10411,18,985
3635,11854,1,12664,17,1500
3636,10000,0,9582,7,0
3637,29502,0,7787,7,337
3638,10000,0,6723,7,1277
3639,57374,1,14584,23,440
3640,40389,0,10428,7,130
3641,23843,0,12741,0,490
3642,14194,1,13965,11,163
3643,16949,1,5315,24,279
3644,10000,1,7336,11,1724
3645,68637,0,633,12,289
3646,33402,0,1771,1,1693
3647,26685,0,779,16,1457
3648,89416,1,964,20,992
3649,16833,1,9048,11,149
3650,26342,0,12699,18,800
3651,19591,0,9420,0,668
3652,103617,0,10782,25,154
3653,24997,1,10216,13,692
3654,33225,0,8576,6,219
3655,78629,0,11108,9,2083
3656,56987,0,7347,29,0
3657,11213,1,10503,14,1157
3658,24613,0,6372,15,627
3659,28506,1,5128,12,1203
3660,32738,0,7486,8,1276
3661,35920,0,3297,0,1514
3662,17264,0,11521,18,296
3663,74371,1,11955,9,0
3664,38850,0,13959,11,2714
3665,43925,0,4865,21,360
3666,67756,0,2509,18,0
3667,35101,0,1894,8,858
3668,26229,0,14300,16,493
3669,23914,0,6413,18,1243
3670,25977,0,2002,6,561
3671,26987,0,9881,9,1649
3672,10000,0,6664,14,400
3673,20484,1,6216,18,0
3674,15429,0,13948,15,1105
3675,10000,0,7434,15,0
3676,32668,0,10268,9,709
3677,38797,0,9732,5,1486
3678,17734,0,18866,16,94
3679,25132,0,7195,7,1097
3680,41748,1,6004,8,840
3681,24812,0,5283,0,161
3682,27397,0,11959,7,1759
3683,25672,0,9002,9,1099
3684,42660,0,6118,4,1655
3685,29435,0,9372,5,15
3686,24460,0,13314,13,719
3687,22362,1,16637,16,1476
3688,17988,0,9476,16,695
3689,42542,0,12541,17,2009
3690,41759,1,4311,20,164
3691,29624,0,10489,22,662
3692,52195,0,7278,11,1331
3693,29926,0,3405,8,973
3694,36125,1,6272,18,879
3695,21126,0,4735,1,924
3696,61049,1,11173,11,0
3697,32770,0,3571,5,473
3698,37495,0,10834,6,844
3699,30948,0,11856,8,932
3700,31275,0,7523,18,0
3701,34774,0,7174,29,840
3702,10000,0,8625,18,979
3703,38343,0,6026,0,816
3704,19399,0,13844,10,613
3705,25878,0,0,7,0
3706,20060,1,8452,4,31
3707,48947,0,1740,11,865
3708,18484,1,12304,6,0
3709,24916,0,8855,6,1510
3710,20139,1,13014,17,288
3711,19051,0,8639,13,924
3712,19182,0,9568,25,1555
3713,14107,0,4507,2,0
3714,21206,0,8592,0,947
3715,33376,0,4871,9,412
3716,17209,0,10449,8,0
3717,32062,0,4209,17,1837
